"2016-03-04,""2016"",""03"",""04"",""†"",""-1.4"","""",""-16.2"","""",""-8.8"","""",""26.8"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""24"","""","""","""",""<31"","""""
"2016-03-05,""2016"",""03"",""05"",""†"",""-0.6"","""",""-15.9"","""",""-8.3"","""",""26.3"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""23"","""","""","""",""<31"","""""
"2016-03-06,""2016"",""03"",""06"",""†"",""1.5"","""",""-16.2"","""",""-7.4"","""",""25.4"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""21"","""",""21"","""",""35"","""""
"2016-03-07,""2016"",""03"",""07"",""†"","""",""M"",""-1.1"",""E"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"",""20"","""",""31"","""",""33"","""""
"2016-03-08,""2016"",""03"",""08"",""†"",""10.3"","""",""-0.8"","""",""4.8"","""",""13.2"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""14"","""","""","""",""<31"","""""
"2016-03-09,""2016"",""03"",""09"",""†"",""15.9"","""",""4.8"","""",""10.4"","""",""7.6"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""8"","""",""24"","""",""32"","""""
"2016-03-10,""2016"",""03"",""10"",""†"",""7.1"","""",""0.1"","""",""3.6"","""",""14.4"","""",""0.0"","""","""",""M"","""",""M"",""0.6"","""",""0"",""T"",""32"","""",""32"","""""
"2016-03-11,""2016"",""03"",""11"",""†"",""5.5"","""",""-4.0"","""",""0.8"","""",""17.2"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"",""32"","""",""46"","""""
"2016-03-12,""2016"",""03"",""12"",""†"",""14.9"","""",""-4.7"","""",""5.1"","""",""12.9"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""30"","""",""39"","""""
"2016-03-13,""2016"",""03"",""13"",""†"",""7.8"","""",""1.6"","""",""4.7"","""",""13.3"","""",""0.0"","""","""",""M"","""",""M"",""0.3"","""",""0"",""T"",""8"","""",""33"","""""
"2016-03-14,""2016"",""03"",""14"",""†"",""7.0"","""",""1.1"","""",""4.1"","""",""13.9"","""",""0.0"","""","""",""M"","""",""M"",""12.3"","""",""1"","""","""","""",""<31"","""""
"2016-03-15,""2016"",""03"",""15"",""†"",""8.0"","""",""3.1"","""",""5.6"","""",""12.4"","""",""0.0"","""","""",""M"","""",""M"",""0.8"","""",""0"",""T"","""","""",""<31"","""""
"2016-03-16,""2016"",""03"",""16"",""†"",""7.7"","""",""2.1"","""",""4.9"","""",""13.1"","""",""0.0"","""","""",""M"","""",""M"",""9.8"","""",""0"",""T"",""10"","""",""48"","""""
"2016-03-17,""2016"",""03"",""17"",""†"",""6.2"","""",""-1.3"","""",""2.5"","""",""15.5"","""",""0.0"","""","""",""M"","""",""M"",""4.1"","""",""0"",""T"",""27"","""",""35"","""""
"2016-03-18,""2016"",""03"",""18"",""†"",""2.7"","""",""-5.2"","""",""-1.3"","""",""19.3"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""",""0"",""T"",""33"","""",""35"","""""
"2016-03-19,""2016"",""03"",""19"",""†"",""0.7"","""",""-8.5"","""",""-3.9"","""",""21.9"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"","""","""",""<31"","""""
"2016-03-20,""2016"",""03"",""20"",""†"",""2.0"","""",""-7.6"","""",""-2.8"","""",""20.8"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"","""","""",""<31"","""""
"2016-03-21,""2016"",""03"",""21"",""†"",""1.8"","""",""-6.1"","""",""-2.2"","""",""20.2"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"",""31"","""",""48"","""""
"2016-03-22,""2016"",""03"",""22"",""†"",""2.7"","""",""-6.6"","""",""-2.0"","""",""20.0"","""",""0.0"","""","""",""M"","""",""M"",""7.6"","""",""0"",""T"","""","""",""<31"","""""
"2016-03-23,""2016"",""03"",""23"",""†"",""2.2"","""",""-2.1"","""",""0.1"","""",""17.9"","""",""0.0"","""","""",""M"","""",""M"",""2.2"","""",""1"","""",""13"","""",""35"","""""
"2016-03-24,""2016"",""03"",""24"",""†"",""-1.0"","""",""-4.0"","""",""-2.5"","""",""20.5"","""",""0.0"","""","""",""M"","""",""M"",""18.0"","""",""1"","""",""10"","""",""39"","""""
"2016-03-25,""2016"",""03"",""25"",""†"",""-0.5"","""",""-6.6"","""",""-3.6"","""",""21.6"","""",""0.0"","""","""",""M"","""",""M"",""0.7"","""",""4"","""","""","""",""<31"","""""
"2016-03-26,""2016"",""03"",""26"",""†"",""0.0"","""",""-8.3"","""",""-4.2"","""",""22.2"","""",""0.0"","""","""",""M"","""",""M"",""15.0"","""",""3"","""","""","""",""<31"","""""
"2016-03-27,""2016"",""03"",""27"",""†"",""12.1"","""",""-4.7"","""",""3.7"","""",""14.3"","""",""0.0"","""","""",""M"","""",""M"",""0.3"","""",""1"","""","""","""",""<31"","""""
"2016-03-28,""2016"",""03"",""28"",""†"",""6.5"","""",""-0.4"","""",""3.1"","""",""14.9"","""",""0.0"","""","""",""M"","""",""M"",""38.6"","""",""2"","""",""33"","""",""52"","""""
"2016-03-29,""2016"",""03"",""29"",""†"",""3.4"","""",""-4.9"","""",""-0.8"","""",""18.8"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""",""0"",""T"",""34"","""",""37"","""""
"2016-03-30,""2016"",""03"",""30"",""†"",""11.2"","""",""-5.5"","""",""2.9"","""",""15.1"","""",""0.0"","""","""",""M"","""",""M"",""10.4"","""",""0"",""T"",""18"","""",""32"","""""
"2016-03-31,""2016"",""03"",""31"",""†"",""14.0"","""",""3.4"","""",""8.7"","""",""9.3"","""",""0.0"","""","""",""M"","""",""M"",""27.2"","""",""2"","""",""28"","""",""50"","""""
"2016-04-01,""2016"",""04"",""01"",""†"",""11.2"","""",""-1.7"","""",""4.8"","""",""13.2"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"",""29"","""",""43"","""""
"2016-04-02,""2016"",""04"",""02"",""†"",""1.9"","""",""-4.5"","""",""-1.3"","""",""19.3"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""","""","""",""29"","""",""50"","""""
"2016-04-03,""2016"",""04"",""03"",""†"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""","""","""","""",""<31"","""""
"2016-04-04,""2016"",""04"",""04"",""†"",""-2.8"","""",""-10.0"","""",""-6.4"","""",""24.4"","""",""0.0"","""","""",""M"","""",""M"",""2.0"","""",""13"","""",""6"","""",""33"","""""
"2016-04-05,""2016"",""04"",""05"",""†"",""-0.2"","""",""-15.0"","""",""-7.6"","""",""25.6"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""",""5"","""",""30"","""",""35"","""""
"2016-04-06,""2016"",""04"",""06"",""†"",""3.4"","""",""-3.5"","""",""-0.1"","""",""18.1"","""",""0.0"","""","""",""M"","""",""M"",""5.7"","""",""1"","""",""14"","""",""35"","""""
"2016-04-07,""2016"",""04"",""07"",""†"",""5.6"","""",""-4.4"","""",""0.6"","""",""17.4"","""",""0.0"","""","""",""M"","""",""M"",""5.5"","""",""3"","""",""30"","""",""43"","""""
"2016-04-08,""2016"",""04"",""08"",""†"",""-1.7"","""",""-7.5"","""",""-4.6"","""",""22.6"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""",""0"",""T"",""30"","""",""43"","""""
